,Unnamed: 0,datetime,open,high,low,close,volume,hold,(t+1)-(t),label
588,459.0,2020-08-10 09:40:00,5995.0,5995.0,5995.0,5995.0,1.0,6.0,-30.0,0
589,460.0,2020-08-10 09:41:00,5995.0,5995.0,5995.0,5995.0,1.0,5.0,-300.0,0
601,472.0,2020-08-12 09:33:00,6049.0,6049.0,6049.0,6049.0,2.0,4.0,-72.0,0
602,473.0,2020-08-12 09:37:00,6073.0,6073.0,6073.0,6073.0,2.0,4.0,-170.0,0
603,474.0,2020-08-12 09:38:00,6073.0,6073.0,6073.0,6073.0,1.0,5.0,-222.0,0
611,482.0,2020-08-12 09:48:00,5903.0,5903.0,5851.0,5851.0,1.0,10.0,60.0,0
613,484.0,2020-08-12 09:58:00,6084.0,6084.0,5911.0,5911.0,3.0,10.0,85.0,0
616,487.0,2020-08-12 10:36:00,5996.0,5996.0,5981.0,5981.0,1.0,9.0,118.0,0
617,488.0,2020-08-12 10:40:00,6055.0,6055.0,6055.0,6055.0,2.0,8.0,27.0,0
618,489.0,2020-08-12 10:42:00,6055.0,6055.0,6055.0,6055.0,1.0,8.0,-23.0,0
619,490.0,2020-08-12 10:43:00,5991.0,5991.0,5991.0,5991.0,1.0,9.0,46.0,0
620,491.0,2020-08-12 10:44:00,5993.0,5993.0,5993.0,5993.0,1.0,10.0,45.0,0
621,492.0,2020-08-12 10:46:00,5993.0,6099.0,5993.0,6099.0,1.0,11.0,-40.0,0
651,522.0,2020-08-13 09:44:00,6110.0,6110.0,6110.0,6110.0,1.0,9.0,0.0,0
655,526.0,2020-08-13 11:06:00,5925.0,5925.0,5925.0,5925.0,1.0,8.0,5.0,0
662,533.0,2020-08-17 14:05:00,6043.0,6043.0,6043.0,6043.0,1.0,9.0,62.0,0
664,535.0,2020-08-17 14:15:00,6105.0,6105.0,6105.0,6105.0,1.0,9.0,75.0,0
669,540.0,2020-08-18 09:06:00,6200.0,6200.0,6200.0,6200.0,1.0,10.0,-262.0,0
673,544.0,2020-08-18 09:13:00,5919.0,6009.0,5902.0,5902.0,3.0,17.0,-62.0,0
677,548.0,2020-08-18 09:20:00,5811.0,5811.0,5811.0,5811.0,1.0,22.0,3.0,0
680,551.0,2020-08-18 09:32:00,5814.0,5814.0,5814.0,5814.0,1.0,20.0,16.0,0
691,562.0,2020-08-18 10:31:00,5830.0,5830.0,5830.0,5830.0,1.0,19.0,33.0,0
697,568.0,2020-08-18 14:42:00,5741.0,5741.0,5734.0,5734.0,5.0,27.0,-91.0,0
698,569.0,2020-08-18 14:44:00,5700.0,5700.0,5700.0,5700.0,1.0,26.0,-57.0,0
705,576.0,2020-08-19 13:35:00,5430.0,5430.0,5430.0,5430.0,2.0,29.0,-33.0,0
707,578.0,2020-08-19 13:41:00,5500.0,5500.0,5429.0,5429.0,2.0,29.0,49.0,0
709,580.0,2020-08-19 13:46:00,5397.0,5486.0,5391.0,5391.0,2.0,30.0,-15.0,0
716,587.0,2020-08-19 14:16:00,5377.0,5377.0,5377.0,5377.0,1.0,32.0,82.0,0
719,590.0,2020-08-19 14:27:00,5397.0,5397.0,5397.0,5397.0,1.0,31.0,-21.0,0
726,597.0,2020-08-19 14:50:00,5376.0,5410.0,5376.0,5410.0,2.0,34.0,-14.0,0
735,606.0,2020-08-20 09:18:00,5331.0,5331.0,5309.0,5309.0,1.0,33.0,-74.0,0
738,609.0,2020-08-20 09:28:00,5235.0,5235.0,5235.0,5235.0,1.0,34.0,60.0,0
740,611.0,2020-08-20 09:33:00,5213.0,5296.0,5213.0,5296.0,3.0,34.0,5.0,0
741,612.0,2020-08-20 09:35:00,5296.0,5299.0,5295.0,5295.0,2.0,32.0,123.0,0
744,615.0,2020-08-20 09:43:00,5301.0,5301.0,5301.0,5301.0,1.0,28.0,22.0,0
745,616.0,2020-08-20 09:44:00,5301.0,5374.0,5301.0,5302.0,3.0,27.0,21.0,0
746,617.0,2020-08-20 09:45:00,5302.0,5418.0,5302.0,5418.0,3.0,26.0,-68.0,0
747,618.0,2020-08-20 09:46:00,5418.0,5418.0,5303.0,5400.0,3.0,27.0,-50.0,0
773,644.0,2020-08-24 14:32:00,5373.0,5373.0,5373.0,5373.0,3.0,14.0,0.0,0
777,648.0,2020-08-24 14:42:00,5251.0,5373.0,5251.0,5373.0,2.0,14.0,0.0,0
782,653.0,2020-08-25 09:42:00,5512.0,5512.0,5512.0,5512.0,1.0,12.0,82.0,0
783,654.0,2020-08-25 09:44:00,5570.0,5570.0,5570.0,5570.0,1.0,13.0,-139.0,0
788,659.0,2020-08-25 09:53:00,5594.0,5594.0,5594.0,5594.0,1.0,15.0,-126.0,0
792,663.0,2020-08-25 10:03:00,5468.0,5468.0,5468.0,5468.0,1.0,10.0,-3.0,0
795,666.0,2020-08-25 13:31:00,5460.0,5460.0,5407.0,5407.0,1.0,9.0,0.0,0
802,673.0,2020-08-26 10:01:00,5756.0,5756.0,5756.0,5756.0,1.0,4.0,-62.0,0
810,681.0,2020-08-26 14:19:00,5699.0,5699.0,5699.0,5699.0,1.0,12.0,-3.0,0
816,687.0,2020-08-26 14:41:00,5696.0,5696.0,5405.0,5405.0,4.0,7.0,94.0,0
866,16.0,2020-09-03 14:22:00,5713.0,5713.0,5713.0,5713.0,1.0,2.0,-134.0,0
888,38.0,2020-09-23 13:38:00,5500.0,5500.0,5355.0,5355.0,2.0,6.0,147.0,0
889,39.0,2020-09-23 13:48:00,5502.0,5502.0,5502.0,5502.0,1.0,5.0,-77.0,0
893,43.0,2020-09-25 14:03:00,5395.0,5395.0,5395.0,5395.0,1.0,10.0,-95.0,0
896,46.0,2020-09-28 09:01:00,4830.0,5057.0,4830.0,5056.0,8.0,12.0,331.0,1
905,55.0,2020-09-28 09:32:00,5328.0,5328.0,5328.0,5328.0,1.0,8.0,20.0,0
907,57.0,2020-09-28 09:34:00,5348.0,5348.0,5348.0,5348.0,2.0,7.0,0.0,0
943,93.0,2020-10-21 09:05:00,5555.0,5555.0,5555.0,5555.0,1.0,1.0,-172.0,0
978,128.0,2020-10-30 09:20:00,5380.0,5380.0,5380.0,5380.0,3.0,1.0,322.0,1
980,130.0,2020-10-30 09:26:00,6459.0,6479.0,6458.0,6479.0,1.0,1.0,-90.0,0
991,141.0,2020-10-30 13:37:00,5622.0,5622.0,5622.0,5622.0,1.0,2.0,852.0,1
993,143.0,2020-10-30 13:40:00,5695.0,5696.0,5655.0,5655.0,2.0,1.0,-288.0,0
999,149.0,2020-10-30 14:13:00,5481.0,5481.0,5481.0,5481.0,2.0,5.0,654.0,1
1011,3.0,2021-03-11 11:12:00,6231.0,6231.0,6211.0,6211.0,3.0,65.0,-26.0,0
1025,17.0,2021-03-12 09:06:00,6144.0,6165.0,6144.0,6165.0,1.0,78.0,-5.0,0
1035,27.0,2021-03-12 09:48:00,6179.0,6189.0,6179.0,6189.0,3.0,84.0,-2.0,0
1045,37.0,2021-03-15 09:05:00,6096.0,6096.0,6095.0,6095.0,1.0,85.0,-27.0,0
1053,45.0,2021-03-15 09:47:00,5990.0,5990.0,5990.0,5990.0,1.0,85.0,46.0,0
1087,79.0,2021-03-18 09:53:00,5985.0,5985.0,5985.0,5985.0,1.0,80.0,1.0,0
1106,98.0,2021-03-22 09:01:00,6179.0,6179.0,6179.0,6179.0,5.0,83.0,-123.0,0
1107,99.0,2021-03-22 09:04:00,6110.0,6110.0,6110.0,6110.0,1.0,83.0,-80.0,0
1156,148.0,2021-03-26 09:16:00,5951.0,5951.0,5951.0,5951.0,1.0,73.0,-40.0,0
1157,149.0,2021-03-26 09:18:00,5951.0,5951.0,5950.0,5950.0,1.0,73.0,-70.0,0
1158,150.0,2021-03-26 09:19:00,5950.0,5950.0,5950.0,5950.0,1.0,73.0,-119.0,0
1159,151.0,2021-03-26 09:20:00,5950.0,5950.0,5927.0,5927.0,2.0,71.0,-86.0,0
1160,152.0,2021-03-26 09:21:00,5927.0,5935.0,5927.0,5930.0,5.0,74.0,-64.0,0
1164,156.0,2021-03-26 09:26:00,5901.0,5911.0,5900.0,5911.0,5.0,67.0,-108.0,0
1168,160.0,2021-03-26 09:31:00,5841.0,5866.0,5840.0,5866.0,3.0,66.0,-11.0,0
1171,163.0,2021-03-26 09:41:00,5803.0,5855.0,5803.0,5855.0,1.0,61.0,-40.0,0
1189,181.0,2021-03-26 13:36:00,5850.0,5850.0,5850.0,5850.0,1.0,44.0,9.0,0
1191,183.0,2021-03-26 14:09:00,5837.0,5837.0,5837.0,5837.0,1.0,44.0,35.0,0
1210,202.0,2021-03-30 13:56:00,5821.0,5821.0,5820.0,5820.0,3.0,45.0,-60.0,0
1240,232.0,2021-04-01 09:02:00,5825.0,5829.0,5825.0,5829.0,2.0,39.0,5.0,0
1253,245.0,2021-04-01 10:33:00,5858.0,5873.0,5858.0,5873.0,3.0,49.0,-17.0,0
1290,282.0,2021-04-09 09:06:00,5739.0,5739.0,5739.0,5739.0,1.0,47.0,-11.0,0
1293,285.0,2021-04-09 09:16:00,5728.0,5728.0,5728.0,5728.0,1.0,47.0,19.0,0
1337,329.0,2021-04-15 10:01:00,5890.0,5899.0,5890.0,5899.0,1.0,45.0,14.0,0
1344,336.0,2021-04-15 10:43:00,5872.0,5872.0,5872.0,5872.0,1.0,42.0,-11.0,0
1345,337.0,2021-04-15 10:44:00,5872.0,5872.0,5822.0,5822.0,1.0,43.0,12.0,0
1360,352.0,2021-04-16 10:31:00,5781.0,5781.0,5781.0,5781.0,1.0,37.0,38.0,0
1393,385.0,2021-04-22 13:39:00,5810.0,5810.0,5810.0,5810.0,2.0,30.0,0.0,0
1486,478.0,2021-05-13 14:22:00,5694.0,5694.0,5694.0,5694.0,1.0,27.0,15.0,0
1503,495.0,2021-05-14 11:00:00,5748.0,5748.0,5748.0,5748.0,1.0,22.0,42.0,0
1524,516.0,2021-05-20 09:01:00,5838.0,5838.0,5838.0,5838.0,2.0,11.0,110.0,0
1525,517.0,2021-05-20 09:02:00,5838.0,5937.0,5838.0,5910.0,12.0,17.0,57.0,0
1526,518.0,2021-05-20 09:03:00,5910.0,5910.0,5816.0,5816.0,2.0,17.0,168.0,0
1527,519.0,2021-05-20 09:05:00,5816.0,5940.0,5793.0,5909.0,18.0,13.0,-23.0,0
1528,520.0,2021-05-20 09:07:00,5909.0,5909.0,5909.0,5909.0,2.0,14.0,36.0,0
1529,521.0,2021-05-20 09:10:00,5908.0,5908.0,5908.0,5908.0,6.0,16.0,72.0,0
1530,522.0,2021-05-20 09:11:00,5908.0,5948.0,5908.0,5948.0,2.0,17.0,-2.0,0
