,datetime,open,high,low,close,volume,hold
296,2020-04-21 10:13:00,209.15,209.15,209.15,209.15,1,63
297,2020-04-21 10:35:00,209.15,209.15,209.15,209.15,1,63
298,2020-04-21 10:36:00,208.05,208.05,208.05,208.05,1,62
299,2020-04-21 10:37:00,208.05,208.05,208.05,208.05,1,62
300,2020-04-21 10:38:00,207.75,207.75,204.8,207.5,7,63
301,2020-04-21 10:40:00,207.5,207.5,206.45,206.45,2,63
302,2020-04-21 10:41:00,204.95,204.95,204.95,204.95,5,65
303,2020-04-21 10:46:00,204.95,204.95,204.95,204.95,1,66
304,2020-04-21 10:49:00,204.95,205.7,204.75,205.7,2,65
305,2020-04-21 10:50:00,205.75,205.75,205.75,205.75,1,66
306,2020-04-21 10:51:00,205.75,206.0,205.75,206.0,2,66
307,2020-04-21 10:52:00,206.0,206.0,206.0,206.0,1,66
308,2020-04-21 11:01:00,206.0,206.0,206.0,206.0,1,66
309,2020-04-21 11:15:00,206.0,206.45,206.0,206.45,1,65
310,2020-04-21 11:16:00,206.45,206.45,205.05,205.05,1,65
311,2020-04-21 11:17:00,204.3,204.3,204.3,204.3,1,65
312,2020-04-21 11:18:00,204.2,204.2,204.2,204.2,1,64
313,2020-04-21 11:19:00,204.1,204.1,204.1,204.1,1,65
314,2020-04-21 11:20:00,204.1,205.2,204.1,205.2,1,65
315,2020-04-21 11:21:00,205.2,205.5,205.2,205.5,1,65
316,2020-04-21 11:26:00,205.5,205.5,205.5,205.5,1,65
317,2020-04-21 11:27:00,205.5,205.5,203.3,203.3,2,64
318,2020-04-21 11:28:00,202.65,206.4,202.65,206.4,6,60
319,2020-04-21 11:30:00,206.4,206.4,205.85,205.85,1,60
320,2020-04-21 13:31:00,204.6,204.6,204.6,204.6,2,60
321,2020-04-21 13:33:00,204.6,204.6,204.6,204.6,1,59
322,2020-04-21 13:34:00,203.2,203.2,203.2,203.2,1,59
323,2020-04-21 13:35:00,202.0,202.0,202.0,202.0,1,59
324,2020-04-21 13:36:00,202.0,202.0,202.0,202.0,2,57
325,2020-04-21 13:37:00,202.0,203.2,200.05,203.2,3,56
326,2020-04-21 13:38:00,203.2,203.2,200.2,203.0,3,55
327,2020-04-21 13:39:00,203.0,203.0,200.7,200.7,1,56
328,2020-04-21 13:40:00,200.7,200.7,200.0,200.0,2,56
329,2020-04-21 13:41:00,200.0,200.0,197.4,198.6,6,56
330,2020-04-21 13:42:00,198.25,198.25,198.25,198.25,1,56
331,2020-04-21 13:43:00,198.25,198.45,197.4,198.45,2,56
332,2020-04-21 13:44:00,198.45,201.5,198.45,201.5,2,56
333,2020-04-21 13:45:00,201.5,201.5,199.0,199.0,1,55
334,2020-04-21 13:47:00,199.0,199.95,199.0,199.95,1,56
335,2020-04-21 13:49:00,200.85,200.85,200.85,200.85,2,56
336,2020-04-21 13:51:00,200.85,200.85,200.85,200.85,2,54
337,2020-04-21 13:52:00,200.85,200.85,200.85,200.85,2,54
338,2020-04-21 13:58:00,200.85,200.85,200.85,200.85,1,54
339,2020-04-21 13:59:00,200.85,200.85,200.85,200.85,1,54
340,2020-04-21 14:00:00,200.8,200.8,200.8,200.8,1,54
341,2020-04-21 14:01:00,200.8,201.0,200.8,201.0,3,55
342,2020-04-21 14:02:00,201.0,201.0,200.8,200.8,2,57
343,2020-04-21 14:06:00,200.8,200.8,199.7,199.7,2,56
344,2020-04-21 14:07:00,199.7,199.7,199.65,199.65,1,56
345,2020-04-21 14:10:00,199.65,199.65,199.0,199.0,2,56
346,2020-04-21 14:13:00,199.35,199.35,199.35,199.35,1,56
347,2020-04-21 14:18:00,199.35,200.6,199.35,200.6,1,56
348,2020-04-21 14:22:00,199.05,199.05,198.45,198.45,3,58
349,2020-04-21 14:24:00,198.45,199.3,198.45,199.3,1,57
350,2020-04-21 14:32:00,199.3,199.3,198.0,198.0,1,58
351,2020-04-21 14:33:00,198.0,198.0,197.6,197.6,6,61
352,2020-04-21 14:34:00,197.6,197.6,197.0,197.0,7,63
353,2020-04-21 14:35:00,197.0,197.0,196.15,197.0,2,63
354,2020-04-21 14:36:00,197.0,197.05,197.0,197.05,2,64
355,2020-04-21 14:39:00,197.05,197.05,197.05,197.05,1,64
356,2020-04-21 14:40:00,197.55,199.5,196.5,198.0,8,61
357,2020-04-21 14:41:00,198.5,198.5,198.5,198.5,1,60
358,2020-04-21 14:48:00,198.5,198.5,198.5,198.5,1,60
359,2020-04-21 14:49:00,196.85,196.85,196.85,196.85,1,61
360,2020-04-21 14:51:00,196.85,196.85,196.85,196.85,1,62
361,2020-04-21 14:52:00,196.8,196.8,196.8,196.8,1,63
362,2020-04-21 14:54:00,196.8,196.8,196.4,196.4,1,62
363,2020-04-21 14:55:00,196.0,196.0,196.0,196.0,2,60
364,2020-04-21 14:57:00,196.0,196.0,194.35,194.35,1,61
365,2020-04-21 14:58:00,194.35,195.9,194.35,194.45,3,61
366,2020-04-21 14:59:00,194.45,194.45,194.45,194.45,1,61
367,2020-04-21 15:00:00,194.45,195.65,194.0,194.0,6,60
368,2020-04-22 09:05:00,194.2,194.2,194.2,194.2,2,58
369,2020-04-22 09:07:00,194.2,194.2,194.2,194.2,3,55
370,2020-04-22 09:08:00,194.2,194.2,194.2,194.2,1,54
371,2020-04-22 09:10:00,194.2,194.2,194.2,194.2,1,53
372,2020-04-22 09:13:00,194.2,194.2,194.2,194.2,1,53
373,2020-04-22 09:14:00,194.2,194.2,194.2,194.2,6,53
374,2020-04-22 09:16:00,194.2,194.2,194.2,194.2,1,54
375,2020-04-22 09:18:00,194.2,194.2,194.2,194.2,1,54
376,2020-04-22 09:30:00,194.2,194.2,194.2,194.2,1,53
377,2020-04-22 09:34:00,196.0,196.0,194.2,195.6,4,51
378,2020-04-22 09:35:00,195.6,195.6,194.2,194.2,4,50
379,2020-04-22 09:36:00,194.2,194.2,194.2,194.2,1,51
380,2020-04-22 11:07:00,194.2,194.2,194.2,194.2,3,48
381,2020-04-22 11:12:00,194.2,194.2,194.2,194.2,1,48
382,2020-04-22 13:51:00,194.2,194.2,194.2,194.2,1,47
383,2020-04-22 14:20:00,194.2,194.2,194.2,194.2,1,47
384,2020-04-22 14:21:00,194.2,194.2,194.2,194.2,1,47
385,2020-04-23 09:01:00,182.2,192.6,180.1,192.6,12,50
386,2020-04-23 09:02:00,192.6,193.3,192.5,193.3,2,50
387,2020-04-23 09:03:00,195.25,195.25,188.15,190.5,15,48
388,2020-04-23 09:05:00,190.5,194.2,190.5,193.75,3,47
389,2020-04-23 09:06:00,193.75,193.75,193.75,193.75,1,47
390,2020-04-23 09:07:00,193.75,194.5,193.75,194.5,1,47
391,2020-04-23 09:10:00,194.25,194.25,194.25,194.25,1,47
392,2020-04-23 09:12:00,194.25,194.25,193.75,193.75,2,46
393,2020-04-23 09:13:00,193.75,193.75,193.0,193.0,2,46
394,2020-04-23 09:14:00,193.0,194.0,193.0,194.0,1,47
395,2020-04-23 09:16:00,194.0,194.0,193.55,193.55,1,46
396,2020-04-23 09:21:00,195.35,195.35,195.35,195.35,2,44
397,2020-04-23 09:22:00,195.35,195.95,195.35,195.95,5,45
398,2020-04-23 09:23:00,196.0,196.95,196.0,196.95,5,42
399,2020-04-23 09:26:00,196.95,196.95,196.95,196.95,1,42
400,2020-04-23 09:28:00,196.95,196.95,196.95,196.95,1,42
401,2020-04-23 09:29:00,196.95,196.95,196.95,196.95,1,42
402,2020-04-23 09:32:00,196.95,197.0,196.95,196.95,4,42
403,2020-04-23 09:33:00,196.95,197.8,196.95,197.8,2,43
404,2020-04-23 09:38:00,196.35,196.35,196.35,196.35,1,42
405,2020-04-23 09:39:00,196.35,196.35,196.35,196.35,1,42
406,2020-04-23 09:42:00,197.95,197.95,197.95,197.95,2,44
407,2020-04-23 09:46:00,197.95,197.95,197.95,197.95,2,44
408,2020-04-23 09:48:00,198.0,198.0,198.0,198.0,1,44
409,2020-04-23 09:50:00,197.55,197.55,197.55,197.55,1,44
410,2020-04-23 09:52:00,197.55,197.55,197.55,197.55,1,44
411,2020-04-23 10:35:00,199.7,199.7,199.7,199.7,1,44
412,2020-04-23 10:36:00,199.7,199.7,197.65,197.65,6,39
413,2020-04-23 10:41:00,200.85,200.85,200.85,200.85,1,40
414,2020-04-23 10:42:00,198.5,198.5,198.5,198.5,1,39
415,2020-04-23 10:43:00,198.5,198.5,198.5,198.5,1,39
416,2020-04-23 11:09:00,200.5,200.5,200.5,200.5,2,41
417,2020-04-23 11:13:00,199.75,199.75,199.75,199.75,1,40
418,2020-04-23 11:15:00,200.5,200.5,200.5,200.5,2,40
419,2020-04-23 11:24:00,200.5,200.55,200.5,200.55,1,41
420,2020-04-23 11:25:00,201.3,201.3,201.3,201.3,1,42
421,2020-04-23 11:30:00,201.3,201.3,201.3,201.3,1,42
422,2020-04-23 13:31:00,202.0,202.0,202.0,202.0,1,41
423,2020-04-23 13:44:00,202.0,204.4,202.0,204.4,1,42
424,2020-04-23 13:46:00,202.15,202.15,202.15,202.15,1,41
425,2020-04-23 13:57:00,201.65,201.65,201.65,201.65,1,41
426,2020-04-23 14:07:00,201.65,201.65,201.05,201.05,1,40
427,2020-04-23 14:15:00,202.5,202.5,202.5,202.5,3,43
428,2020-04-23 14:16:00,202.5,202.5,202.5,202.5,5,43
429,2020-04-23 14:17:00,201.05,201.05,201.05,201.05,1,42
430,2020-04-23 14:19:00,201.05,201.05,201.05,201.05,1,42
431,2020-04-23 14:21:00,201.05,201.05,201.05,201.05,1,41
432,2020-04-23 14:25:00,201.05,201.05,201.05,201.05,1,41
433,2020-04-23 14:28:00,201.05,201.05,201.05,201.05,1,41
434,2020-04-23 14:29:00,201.0,201.0,201.0,201.0,1,42
435,2020-04-23 14:32:00,201.0,201.0,200.0,200.0,1,42
436,2020-04-23 14:33:00,200.0,200.0,200.0,200.0,1,42
437,2020-04-23 14:46:00,200.0,200.0,196.4,197.1,3,43
438,2020-04-24 09:01:00,202.35,202.35,202.35,202.35,1,42
439,2020-04-24 09:02:00,197.0,197.0,197.0,197.0,1,42
440,2020-04-24 09:03:00,197.0,197.0,196.55,196.55,1,42
441,2020-04-24 09:04:00,201.05,201.05,201.05,201.05,1,43
442,2020-04-24 09:05:00,201.05,201.05,201.05,201.05,1,43
443,2020-04-24 09:10:00,197.4,197.4,197.4,197.4,1,43
444,2020-04-24 09:11:00,197.4,197.4,197.4,197.4,1,44
445,2020-04-24 09:18:00,197.4,201.95,197.4,199.35,3,43
446,2020-04-24 09:19:00,199.35,199.35,199.35,199.35,1,42
447,2020-04-24 09:21:00,200.95,200.95,200.95,200.95,1,42
448,2020-04-24 09:22:00,200.0,200.0,200.0,200.0,2,41
449,2020-04-24 09:23:00,200.0,200.0,200.0,200.0,1,40
450,2020-04-24 09:25:00,200.0,201.6,200.0,201.6,1,41
451,2020-04-24 09:26:00,201.6,201.6,199.15,199.15,2,40
452,2020-04-24 09:34:00,200.55,200.55,200.55,200.55,1,40
453,2020-04-24 09:37:00,200.55,200.55,200.55,200.55,1,40
454,2020-04-24 09:43:00,201.7,201.7,201.7,201.7,1,41
455,2020-04-24 09:46:00,201.7,201.7,200.25,200.25,1,41
456,2020-04-24 10:10:00,201.2,201.2,201.2,201.2,2,40
457,2020-04-24 10:48:00,200.5,200.5,200.5,200.5,2,38
458,2020-04-24 10:49:00,200.5,200.5,200.5,200.5,1,38
459,2020-04-24 10:55:00,198.05,198.05,198.05,198.05,3,40
460,2020-04-24 10:56:00,198.05,198.05,198.0,198.0,1,39
461,2020-04-24 11:10:00,197.95,197.95,197.95,197.95,1,39
462,2020-04-24 11:14:00,196.15,196.15,196.15,196.15,1,39
463,2020-04-24 11:23:00,199.95,199.95,199.95,199.95,1,39
464,2020-04-24 11:27:00,199.95,201.2,199.95,201.15,2,39
465,2020-04-24 13:31:00,201.15,201.15,201.1,201.1,1,40
466,2020-04-24 13:37:00,201.1,201.1,201.1,201.1,1,41
467,2020-04-24 13:38:00,201.1,201.15,201.1,201.15,1,42
468,2020-04-24 13:44:00,201.15,201.15,201.15,201.15,1,41
469,2020-04-24 13:54:00,201.95,201.95,201.95,201.95,1,41
470,2020-04-24 13:58:00,201.95,201.95,201.95,201.95,1,41
471,2020-04-24 13:59:00,202.55,202.55,202.55,202.55,1,42
472,2020-04-24 14:01:00,202.55,202.55,202.55,202.55,1,42
473,2020-04-24 14:02:00,201.15,201.15,201.15,201.15,1,41
474,2020-04-24 14:06:00,202.5,202.8,202.5,202.8,3,41
475,2020-04-24 14:08:00,202.8,202.85,202.8,202.85,1,41
476,2020-04-24 14:09:00,202.85,202.85,202.8,202.8,1,41
477,2020-04-24 14:11:00,201.65,201.65,201.65,201.65,2,39
478,2020-04-24 14:22:00,202.0,202.0,202.0,202.0,1,39
479,2020-04-24 14:44:00,200.3,200.3,200.3,200.3,2,39
480,2020-04-24 14:52:00,202.5,202.5,202.5,202.5,1,39
481,2020-04-24 14:54:00,202.5,202.5,200.6,200.6,1,38
482,2020-04-24 14:57:00,202.55,202.55,202.55,202.55,1,39
483,2020-04-27 09:02:00,199.05,201.0,199.05,201.0,2,38
484,2020-04-27 09:06:00,201.95,201.95,201.95,201.95,3,38
485,2020-04-27 09:08:00,202.55,202.55,202.55,202.55,1,39
486,2020-04-27 09:09:00,202.55,202.55,202.55,202.55,1,39
487,2020-04-27 09:13:00,202.55,202.55,202.55,202.55,2,41
488,2020-04-27 09:14:00,202.55,202.55,199.35,199.35,1,40
489,2020-04-27 09:15:00,199.15,201.95,199.15,201.95,3,41
490,2020-04-27 09:16:00,201.95,202.5,201.95,202.5,1,41
491,2020-04-27 09:27:00,200.1,200.1,199.0,199.0,9,43
492,2020-04-27 09:28:00,199.0,199.0,198.0,198.0,2,42
493,2020-04-27 09:30:00,198.0,198.95,196.05,196.05,2,41
494,2020-04-27 09:31:00,196.05,196.05,195.0,195.0,5,37
495,2020-04-27 09:33:00,192.55,192.9,192.55,192.85,4,36
496,2020-04-27 09:35:00,192.85,195.45,192.85,195.45,1,35
497,2020-04-27 09:37:00,195.45,195.45,192.65,192.65,1,35
498,2020-04-27 09:38:00,192.65,192.65,192.55,192.55,2,33
499,2020-04-27 09:48:00,194.4,194.4,194.4,194.4,2,33
500,2020-04-27 09:50:00,194.4,194.4,194.4,194.4,2,33
501,2020-04-27 10:37:00,194.4,194.4,194.1,194.1,2,33
502,2020-04-27 10:40:00,192.15,192.15,192.15,192.15,1,34
503,2020-04-27 10:43:00,192.15,194.7,192.15,194.7,1,34
504,2020-04-27 10:45:00,194.95,194.95,194.95,194.95,1,33
505,2020-04-27 10:46:00,195.0,195.0,195.0,195.0,1,34
506,2020-04-27 10:49:00,193.3,193.3,193.3,193.3,1,34
507,2020-04-27 10:50:00,193.3,200.1,193.3,200.1,10,42
508,2020-04-27 10:51:00,200.1,200.1,198.05,199.85,24,47
509,2020-04-27 10:52:00,199.85,199.85,197.1,197.1,14,46
510,2020-04-27 10:53:00,197.1,197.1,195.45,195.5,13,38
511,2020-04-27 10:54:00,195.5,195.5,195.0,195.0,1,37
512,2020-04-27 11:01:00,195.7,195.7,195.7,195.7,1,37
513,2020-04-27 11:02:00,195.7,195.7,195.7,195.7,1,37
514,2020-04-27 11:06:00,195.65,195.65,195.65,195.65,1,37
515,2020-04-27 11:15:00,196.5,196.5,196.5,196.5,1,36
516,2020-04-27 11:16:00,196.5,196.5,196.5,196.5,1,36
517,2020-04-27 13:35:00,198.05,198.05,198.05,198.05,1,35
518,2020-04-27 13:37:00,198.05,198.05,198.05,198.05,1,35
519,2020-04-27 14:02:00,198.05,198.05,198.05,198.05,2,35
520,2020-04-27 14:24:00,196.5,196.5,196.5,196.5,2,35
521,2020-04-27 14:25:00,196.5,198.3,195.05,198.3,3,35
522,2020-04-27 14:31:00,197.6,197.6,197.6,197.6,1,35
523,2020-04-27 14:40:00,198.15,198.15,198.15,198.15,1,35
524,2020-04-27 14:41:00,198.15,198.15,196.55,196.55,2,34
525,2020-04-27 14:56:00,196.55,196.55,195.4,195.4,1,34
526,2020-04-28 09:45:00,195.95,195.95,195.95,195.95,1,33
527,2020-04-28 09:46:00,195.95,196.0,195.95,196.0,12,29
528,2020-04-28 09:47:00,196.0,196.0,196.0,196.0,7,29
529,2020-04-28 09:52:00,196.0,196.0,190.2,190.2,1,29
530,2020-04-28 09:53:00,190.2,198.0,190.2,195.35,2,28
531,2020-04-28 09:54:00,195.35,195.65,195.35,195.65,1,28
532,2020-04-28 10:05:00,195.65,203.0,195.65,203.0,2,28
533,2020-04-28 10:06:00,203.0,203.0,201.15,201.15,1,28
534,2020-04-28 10:07:00,201.15,201.15,200.1,200.1,9,33
535,2020-04-28 10:10:00,201.0,203.95,201.0,203.95,6,28
536,2020-04-28 10:11:00,203.95,203.95,201.05,201.05,1,28
537,2020-04-28 10:33:00,199.75,199.75,199.75,199.75,2,26
538,2020-04-28 10:36:00,199.75,199.75,199.75,199.75,2,26
539,2020-04-28 11:02:00,199.75,199.8,199.75,199.8,1,27
540,2020-04-28 11:13:00,205.65,205.65,205.65,205.65,2,25
541,2020-04-28 11:16:00,205.8,205.8,205.65,205.65,3,25
542,2020-04-28 11:18:00,205.65,205.65,203.15,203.15,4,26
543,2020-04-28 11:19:00,206.5,206.95,206.5,206.95,2,27
544,2020-04-28 11:21:00,206.95,206.95,206.3,206.3,4,24
545,2020-04-28 11:22:00,206.3,206.3,200.6,200.6,11,32
546,2020-04-28 11:23:00,200.6,201.0,200.45,201.0,2,30
547,2020-04-28 11:24:00,201.0,203.95,201.0,203.95,7,25
548,2020-04-28 13:37:00,201.1,201.1,201.1,201.1,1,25
549,2020-04-28 13:54:00,203.7,203.7,203.7,203.7,1,25
550,2020-04-28 14:03:00,203.7,204.45,203.7,204.45,1,24
551,2020-04-28 14:04:00,204.45,204.45,201.9,201.9,1,24
552,2020-04-28 14:14:00,201.7,201.7,201.7,201.7,1,24
553,2020-04-28 14:15:00,201.7,201.7,201.7,201.7,1,24
554,2020-04-28 14:19:00,204.0,204.0,204.0,204.0,1,23
555,2020-04-28 14:27:00,202.0,202.0,202.0,202.0,1,23
556,2020-04-28 14:30:00,203.5,203.5,203.5,203.5,1,23
557,2020-04-28 14:40:00,203.6,203.6,203.6,203.6,1,23
558,2020-04-28 14:46:00,203.6,204.4,203.6,204.4,3,24
559,2020-04-28 14:51:00,205.85,205.85,205.85,205.85,1,25
560,2020-04-28 14:52:00,205.85,205.85,201.55,202.2,3,24
561,2020-04-28 14:55:00,202.2,205.55,202.2,204.0,2,24
562,2020-04-28 14:58:00,204.0,205.95,202.75,205.95,4,23
563,2020-04-28 14:59:00,202.85,206.0,202.85,205.95,8,21
564,2020-04-29 09:01:00,202.45,202.45,202.45,202.45,1,20
565,2020-04-29 09:03:00,202.45,208.95,202.45,208.95,2,20
566,2020-04-29 09:05:00,208.95,209.6,208.95,209.6,1,21
567,2020-04-29 09:08:00,204.85,204.85,204.85,204.85,1,20
568,2020-04-29 09:09:00,204.85,210.0,204.85,209.8,8,22
569,2020-04-29 09:10:00,209.8,209.8,206.1,206.1,1,21
570,2020-04-29 09:12:00,206.3,206.3,206.3,206.3,1,20
571,2020-04-29 09:13:00,206.3,206.3,206.3,206.3,2,19
572,2020-04-29 09:40:00,206.35,206.35,206.35,206.35,1,20
573,2020-04-29 09:45:00,206.35,206.35,206.35,206.35,1,20
574,2020-04-29 09:46:00,206.35,211.6,206.35,211.6,1,19
575,2020-04-29 09:49:00,211.6,211.6,206.45,206.45,1,19
576,2020-04-29 09:52:00,206.45,211.05,206.45,211.05,5,21
577,2020-04-29 10:04:00,211.05,211.1,211.05,211.1,2,20
578,2020-04-29 10:07:00,211.1,211.1,211.1,211.1,2,20
579,2020-04-29 10:08:00,211.1,211.1,211.1,211.1,1,20
580,2020-04-29 10:54:00,211.6,211.6,211.6,211.6,1,20
581,2020-04-29 10:55:00,211.6,211.6,211.6,211.6,2,20
582,2020-04-29 10:59:00,211.6,211.6,211.6,211.6,3,20
583,2020-04-29 11:04:00,211.6,211.6,211.6,211.6,3,20
584,2020-04-29 11:22:00,211.6,211.6,211.6,211.6,1,20
585,2020-04-29 13:37:00,211.6,211.6,211.6,211.6,1,20
586,2020-04-29 13:38:00,211.6,211.6,211.6,211.6,2,20
587,2020-04-29 13:39:00,211.6,211.6,211.6,211.6,1,20
588,2020-04-29 13:40:00,211.6,211.6,211.6,211.6,1,20
589,2020-04-29 13:44:00,211.6,211.6,211.6,211.6,1,20
590,2020-04-29 13:46:00,211.6,211.6,211.6,211.6,4,18
591,2020-04-29 13:48:00,208.0,208.0,208.0,208.0,2,18
592,2020-04-29 13:50:00,208.0,211.55,208.0,211.55,1,18
593,2020-04-29 13:52:00,211.55,211.55,211.55,211.55,1,18
594,2020-04-29 13:53:00,211.55,211.55,211.55,211.55,1,18
595,2020-04-29 14:02:00,206.05,211.6,206.05,211.6,2,18
596,2020-04-29 14:03:00,211.6,211.6,211.6,211.6,1,17
597,2020-04-29 14:08:00,211.6,211.6,211.6,211.6,1,17
598,2020-04-29 14:14:00,211.6,211.6,211.6,211.6,1,17
599,2020-04-30 09:01:00,216.4,226.5,216.4,226.5,5,14
600,2020-04-30 09:04:00,226.5,226.5,226.5,226.5,1,13
601,2020-04-30 09:07:00,226.5,226.5,226.5,226.5,1,12
602,2020-04-30 09:11:00,226.5,226.5,226.5,226.5,2,12
603,2020-04-30 09:15:00,226.5,226.5,226.5,226.5,1,12
604,2020-04-30 09:17:00,226.5,226.5,226.5,226.5,1,12
605,2020-04-30 09:31:00,226.45,226.45,226.45,226.45,2,12
606,2020-04-30 09:32:00,221.95,221.95,221.95,221.95,1,12
607,2020-04-30 09:34:00,221.95,226.4,221.95,226.4,2,14
608,2020-04-30 09:35:00,226.4,226.5,221.15,221.15,3,14
609,2020-04-30 09:36:00,221.15,221.15,221.15,221.15,2,13
610,2020-04-30 09:37:00,221.15,221.15,220.0,220.0,2,12
611,2020-04-30 09:38:00,220.0,226.15,218.05,218.05,2,12
612,2020-04-30 09:40:00,218.05,225.95,218.05,225.95,1,13
613,2020-04-30 09:43:00,225.95,225.95,218.5,218.5,2,12
614,2020-04-30 09:50:00,218.5,224.85,218.5,224.85,1,12
615,2020-04-30 09:51:00,224.85,224.85,224.85,224.85,1,12
616,2020-04-30 09:52:00,224.85,224.85,224.85,224.85,1,12
617,2020-04-30 09:55:00,224.85,225.85,224.85,225.85,1,13
618,2020-04-30 09:56:00,218.8,218.8,218.8,218.8,1,13
619,2020-04-30 09:59:00,219.5,219.5,219.5,219.5,1,13
620,2020-04-30 10:00:00,219.5,224.1,219.5,224.1,1,13
621,2020-04-30 10:02:00,218.2,218.2,218.2,218.2,1,13
622,2020-04-30 10:03:00,218.2,224.3,218.1,218.1,2,13
623,2020-04-30 10:04:00,223.5,225.7,218.25,225.65,5,14
624,2020-04-30 10:05:00,225.65,225.65,223.25,223.25,1,14
625,2020-04-30 10:06:00,223.25,223.3,223.25,223.3,1,14
626,2020-04-30 10:07:00,223.3,223.3,223.3,223.3,1,14
627,2020-04-30 10:08:00,223.3,223.3,223.3,223.3,1,14
628,2020-04-30 10:10:00,225.35,225.45,225.35,225.45,2,14
629,2020-04-30 10:12:00,225.45,225.45,222.05,222.05,1,13
630,2020-04-30 10:13:00,223.35,223.35,223.35,223.35,1,12
631,2020-04-30 10:14:00,223.35,223.35,223.35,223.35,1,12
632,2020-04-30 10:32:00,223.35,223.35,221.05,221.05,1,12
633,2020-04-30 10:33:00,221.0,221.0,221.0,221.0,1,12
634,2020-04-30 10:34:00,221.0,221.0,221.0,221.0,1,12
635,2020-04-30 10:35:00,223.0,223.0,223.0,223.0,1,12
636,2020-04-30 10:37:00,225.1,225.1,224.95,224.95,2,12
637,2020-04-30 10:38:00,224.95,225.2,224.95,225.2,1,13
638,2020-04-30 10:45:00,220.65,220.65,220.65,220.65,1,12
639,2020-04-30 10:59:00,221.25,221.25,221.25,221.25,1,12
640,2020-04-30 11:08:00,221.25,226.15,221.25,226.15,1,12
641,2020-04-30 11:11:00,226.15,226.15,221.45,221.45,1,12
642,2020-04-30 11:12:00,221.45,221.45,221.45,221.45,3,13
643,2020-04-30 11:20:00,221.45,221.45,221.45,221.45,1,14
644,2020-04-30 11:22:00,221.0,221.0,221.0,221.0,1,14
645,2020-04-30 11:23:00,220.0,220.0,220.0,220.0,1,13
646,2020-04-30 11:29:00,220.0,223.55,220.0,223.55,1,13
647,2020-04-30 13:31:00,226.0,226.0,226.0,226.0,1,12
648,2020-04-30 13:33:00,223.55,223.55,223.55,223.55,4,12
649,2020-04-30 13:34:00,223.55,223.55,223.55,223.55,1,12
650,2020-04-30 13:35:00,223.55,223.55,223.5,223.5,1,13
651,2020-04-30 13:36:00,223.5,223.5,218.05,223.3,2,13
652,2020-04-30 13:38:00,223.3,223.35,223.3,223.35,2,14
653,2020-04-30 13:44:00,220.15,220.15,220.15,220.15,1,13
654,2020-04-30 13:49:00,220.15,226.45,216.85,226.45,4,13
655,2020-04-30 13:50:00,226.45,226.45,219.95,219.95,2,12
656,2020-04-30 13:52:00,226.0,226.0,226.0,226.0,2,12
657,2020-04-30 13:58:00,226.0,226.0,221.9,221.9,1,12
658,2020-04-30 13:59:00,226.35,226.35,226.35,226.35,1,12
659,2020-04-30 14:01:00,226.35,226.35,224.05,224.05,1,12
660,2020-04-30 14:02:00,224.05,226.5,224.05,226.5,3,12
661,2020-04-30 14:04:00,220.05,226.4,220.05,226.4,3,12
662,2020-04-30 14:06:00,226.4,226.4,225.95,225.95,1,12
663,2020-04-30 14:07:00,225.9,225.9,225.9,225.9,1,12
664,2020-04-30 14:08:00,225.9,225.9,225.9,225.9,1,12
665,2020-04-30 14:12:00,225.95,225.95,225.95,225.95,1,12
666,2020-04-30 14:16:00,225.95,225.95,225.95,225.95,1,12
667,2020-04-30 14:23:00,226.5,226.5,226.5,226.5,7,5
668,2020-04-30 14:29:00,226.5,226.5,226.5,226.5,7,5
669,2020-04-30 14:31:00,226.5,226.5,226.5,226.5,1,4
670,2020-04-30 14:37:00,226.5,226.5,226.5,226.5,1,4
671,2020-04-30 14:39:00,226.5,226.5,226.5,226.5,1,4
672,2020-04-30 14:41:00,226.5,226.5,226.5,226.5,1,3
673,2020-04-30 14:48:00,226.5,226.5,226.5,226.5,1,2
674,2020-04-30 14:49:00,226.5,226.5,226.5,226.5,1,2
675,2020-04-30 14:52:00,226.5,226.5,226.5,226.5,2,0
,datetime,open,high,low,close,volume,hold
0,2020-04-13 11:10:00,222.2,222.2,222.2,222.2,5,1
1,2020-04-15 09:01:00,172.1,172.1,172.1,172.1,2,2
2,2020-04-15 09:03:00,172.1,172.1,172.1,172.1,1,3
3,2020-04-15 09:14:00,172.1,172.1,172.1,172.1,1,3
4,2020-04-15 09:30:00,172.1,172.1,172.1,172.1,1,3
5,2020-04-15 09:32:00,172.1,172.1,172.1,172.1,1,4
6,2020-04-16 09:16:00,166.75,166.75,166.75,166.75,1,3
7,2020-04-16 09:20:00,166.75,166.95,166.75,166.95,1,2
8,2020-04-16 09:24:00,167.35,167.4,167.35,167.4,3,3
9,2020-04-16 09:35:00,167.4,167.95,167.4,167.95,1,3
10,2020-04-16 13:45:00,167.95,171.05,167.95,171.05,1,4
11,2020-04-16 13:46:00,170.55,171.05,170.55,170.55,1,5
12,2020-04-17 09:01:00,169.05,169.05,169.05,169.05,1,5
13,2020-04-17 10:07:00,168.75,168.75,168.75,168.75,1,5
14,2020-04-17 10:08:00,168.75,168.75,168.75,168.75,1,5
15,2020-04-17 11:17:00,168.75,169.95,168.75,169.95,1,4
16,2020-04-17 11:18:00,169.95,169.95,169.95,169.95,1,3
17,2020-04-17 14:50:00,172.9,172.9,172.9,172.9,1,3
